     WAVE 	               FLUX	
     6224.300000	     3966000.000000	
     6224.600000	     3966000.000000	
     6224.900000	     3976000.000000	
     6225.200000	     3993000.000000	
     6225.500000	     4010000.000000	
     6225.800000	     4025000.000000	
     6226.100000	     4035000.000000	
     6226.400000	     4043000.000000	
     6226.700000	     4048000.000000	
     6227.000000	     4053000.000000	
     6227.300000	     4055000.000000	
     6227.600000	     4054000.000000	
     6227.900000	     4044000.000000	
     6228.200000	     4023000.000000	
     6228.500000	     3987000.000000	
     6228.800000	     3937000.000000	
     6229.100000	     3872000.000000	
     6229.400000	     3796000.000000	
     6229.700000	     3714000.000000	
     6230.000000	     3637000.000000	
     6230.300000	     3575000.000000	
     6230.600000	     3538000.000000	
     6230.900000	     3529000.000000	
     6231.200000	     3546000.000000	
     6231.500000	     3580000.000000	
     6231.800000	     3620000.000000	
     6232.100000	     3658000.000000	
     6232.400000	     3693000.000000	
     6232.700000	     3729000.000000	
     6233.000000	     3771000.000000	
     6233.300000	     3823000.000000	
     6233.600000	     3884000.000000	
     6233.900000	     3947000.000000	
     6234.200000	     4006000.000000	
     6234.500000	     4055000.000000	
     6234.800000	     4088000.000000	
     6235.100000	     4105000.000000	
     6235.400000	     4106000.000000	
     6235.700000	     4094000.000000	
     6236.000000	     4069000.000000	
     6236.300000	     4037000.000000	
     6236.600000	     4001000.000000	
     6236.900000	     3966000.000000	
     6237.200000	     3937000.000000	
     6237.500000	     3917000.000000	
     6237.800000	     3903000.000000	
     6238.100000	     3894000.000000	
     6238.400000	     3882000.000000	
     6238.700000	     3865000.000000	
     6239.000000	     3842000.000000	
     6239.300000	     3815000.000000	
     6239.600000	     3789000.000000	
     6239.900000	     3773000.000000	
     6240.200000	     3769000.000000	
     6240.500000	     3780000.000000	
     6240.800000	     3802000.000000	
     6241.100000	     3825000.000000	
     6241.400000	     3839000.000000	
     6241.700000	     3835000.000000	
     6242.000000	     3810000.000000	
     6242.300000	     3766000.000000	
     6242.600000	     3713000.000000	
     6242.900000	     3663000.000000	
     6243.200000	     3627000.000000	
     6243.500000	     3613000.000000	
     6243.800000	     3620000.000000	
     6244.100000	     3645000.000000	
     6244.400000	     3679000.000000	
     6244.700000	     3714000.000000	
     6245.000000	     3742000.000000	
     6245.300000	     3761000.000000	
     6245.600000	     3772000.000000	
     6245.900000	     3782000.000000	
     6246.200000	     3796000.000000	
     6246.500000	     3821000.000000	
     6246.800000	     3858000.000000	
     6247.100000	     3903000.000000	
     6247.400000	     3952000.000000	
     6247.700000	     3998000.000000	
     6248.000000	     4037000.000000	
     6248.300000	     4066000.000000	
     6248.600000	     4084000.000000	
     6248.900000	     4094000.000000	
     6249.200000	     4095000.000000	
     6249.500000	     4091000.000000	
     6249.800000	     4078000.000000	
     6250.100000	     4055000.000000	
     6250.400000	     4018000.000000	
     6250.700000	     3964000.000000	
     6251.000000	     3894000.000000	
     6251.300000	     3812000.000000	
     6251.600000	     3726000.000000	
     6251.900000	     3647000.000000	
     6252.200000	     3585000.000000	
     6252.500000	     3546000.000000	
     6252.800000	     3530000.000000	
     6253.100000	     3533000.000000	
     6253.400000	     3548000.000000	
     6253.700000	     3570000.000000	
     6254.000000	     3596000.000000	
     6254.300000	     3625000.000000	
     6254.600000	     3653000.000000	
     6254.900000	     3678000.000000	
     6255.200000	     3694000.000000	
     6255.500000	     3701000.000000	
     6255.800000	     3697000.000000	
     6256.100000	     3687000.000000	
     6256.400000	     3672000.000000	
     6256.700000	     3654000.000000	
     6257.000000	     3632000.000000	
     6257.300000	     3602000.000000	
     6257.600000	     3568000.000000	
     6257.900000	     3537000.000000	
     6258.200000	     3517000.000000	
     6258.500000	     3521000.000000	
     6258.800000	     3550000.000000	
     6259.100000	     3603000.000000	
     6259.400000	     3667000.000000	
     6259.700000	     3730000.000000	
     6260.000000	     3779000.000000	
     6260.300000	     3812000.000000	
     6260.600000	     3831000.000000	
     6260.900000	     3844000.000000	
     6261.200000	     3861000.000000	
     6261.500000	     3886000.000000	
     6261.800000	     3920000.000000	
     6262.100000	     3959000.000000	
     6262.400000	     3997000.000000	
     6262.700000	     4025000.000000	
     6263.000000	     4041000.000000	
     6263.300000	     4040000.000000	
     6263.600000	     4022000.000000	
     6263.900000	     3989000.000000	
     6264.200000	     3944000.000000	
     6264.500000	     3897000.000000	
     6264.800000	     3854000.000000	
     6265.100000	     3824000.000000	
     6265.400000	     3813000.000000	
     6265.700000	     3821000.000000	
     6266.000000	     3845000.000000	
     6266.300000	     3878000.000000	
     6266.600000	     3914000.000000	
     6266.900000	     3944000.000000	
     6267.200000	     3965000.000000	
     6267.500000	     3974000.000000	
     6267.800000	     3972000.000000	
     6268.100000	     3963000.000000	
     6268.400000	     3948000.000000	
     6268.700000	     3933000.000000	
     6269.000000	     3920000.000000	
     6269.300000	     3910000.000000	
     6269.600000	     3904000.000000	
     6269.900000	     3904000.000000	
     6270.200000	     3908000.000000	
     6270.500000	     3919000.000000	
     6270.800000	     3936000.000000	
     6271.100000	     3957000.000000	
     6271.400000	     3982000.000000	
     6271.700000	     4007000.000000	
     6272.000000	     4029000.000000	
     6272.300000	     4047000.000000	
     6272.600000	     4059000.000000	
     6272.900000	     4062000.000000	
     6273.200000	     4059000.000000	
     6273.500000	     4048000.000000	
     6273.800000	     4035000.000000	
     6274.100000	     4021000.000000	
     6274.400000	     4011000.000000	
     6274.700000	     4007000.000000	
     6275.000000	     4010000.000000	
     6275.300000	     4020000.000000	
     6275.600000	     4032000.000000	
     6275.900000	     4045000.000000	
     6276.200000	     4057000.000000	
     6276.500000	     4066000.000000	
     6276.800000	     4073000.000000	
     6277.100000	     4078000.000000	
     6277.400000	     4083000.000000	
     6277.700000	     4087000.000000	
     6278.000000	     4087000.000000	
     6278.300000	     4082000.000000	
     6278.600000	     4070000.000000	
     6278.900000	     4048000.000000	
     6279.200000	     4016000.000000	
     6279.500000	     3977000.000000	
     6279.800000	     3935000.000000	
     6280.100000	     3898000.000000	
     6280.400000	     3872000.000000	
     6280.700000	     3859000.000000	
     6281.000000	     3861000.000000	
     6281.300000	     3872000.000000	
     6281.600000	     3888000.000000	
     6281.900000	     3902000.000000	
     6282.200000	     3914000.000000	
     6282.500000	     3925000.000000	
     6282.800000	     3937000.000000	
     6283.100000	     3950000.000000	
     6283.400000	     3965000.000000	
     6283.700000	     3977000.000000	
     6284.000000	     3984000.000000	
     6284.300000	     3985000.000000	
     6284.600000	     3983000.000000	
     6284.900000	     3980000.000000	
     6285.200000	     3983000.000000	
     6285.500000	     3992000.000000	
     6285.800000	     4009000.000000	
     6286.100000	     4029000.000000	
     6286.400000	     4050000.000000	
     6286.700000	     4069000.000000	
     6287.000000	     4085000.000000	
     6287.300000	     4096000.000000	
     6287.600000	     4104000.000000	
     6287.900000	     4109000.000000	
     6288.200000	     4111000.000000	
     6288.500000	     4109000.000000	
     6288.800000	     4101000.000000	
     6289.100000	     4086000.000000	
     6289.400000	     4063000.000000	
     6289.700000	     4032000.000000	
     6290.000000	     3997000.000000	
     6290.300000	     3961000.000000	
     6290.600000	     3930000.000000	
     6290.900000	     3909000.000000	
     6291.200000	     3897000.000000	
     6291.500000	     3893000.000000	
     6291.800000	     3896000.000000	
     6292.100000	     3901000.000000	
     6292.400000	     3908000.000000	
     6292.700000	     3918000.000000	
     6293.000000	     3933000.000000	
     6293.300000	     3953000.000000	
     6293.600000	     3978000.000000	
     6293.900000	     4003000.000000	
     6294.200000	     4025000.000000	
     6294.500000	     4039000.000000	
     6294.800000	     4042000.000000	
     6295.100000	     4033000.000000	
     6295.400000	     4011000.000000	
     6295.700000	     3979000.000000	
     6296.000000	     3941000.000000	
     6296.300000	     3901000.000000	
     6296.600000	     3865000.000000	
     6296.900000	     3836000.000000	
     6297.200000	     3819000.000000	
     6297.500000	     3817000.000000	
     6297.800000	     3830000.000000	
     6298.100000	     3856000.000000	
     6298.400000	     3891000.000000	
     6298.700000	     3929000.000000	
     6299.000000	     3960000.000000	
     6299.300000	     3979000.000000	
     6299.600000	     3981000.000000	
     6299.900000	     3962000.000000	
     6300.200000	     3922000.000000	
     6300.500000	     3864000.000000	
     6300.800000	     3797000.000000	
     6301.100000	     3728000.000000	
     6301.400000	     3670000.000000	
     6301.700000	     3632000.000000	
     6302.000000	     3619000.000000	
     6302.300000	     3634000.000000	
     6302.600000	     3672000.000000	
     6302.900000	     3725000.000000	
     6303.200000	     3785000.000000	
     6303.500000	     3841000.000000	
     6303.800000	     3887000.000000	
     6304.100000	     3919000.000000	
     6304.400000	     3936000.000000	
     6304.700000	     3941000.000000	
     6305.000000	     3940000.000000	
     6305.300000	     3938000.000000	
     6305.600000	     3940000.000000	
     6305.900000	     3951000.000000	
     6306.200000	     3970000.000000	
     6306.500000	     3995000.000000	
     6306.800000	     4020000.000000	
     6307.100000	     4044000.000000	
     6307.400000	     4063000.000000	
     6307.700000	     4076000.000000	
     6308.000000	     4084000.000000	
     6308.300000	     4087000.000000	
     6308.600000	     4087000.000000	
     6308.900000	     4083000.000000	
     6309.200000	     4077000.000000	
     6309.500000	     4068000.000000	
     6309.800000	     4056000.000000	
     6310.100000	     4041000.000000	
     6310.400000	     4024000.000000	
     6310.700000	     4006000.000000	
     6311.000000	     3989000.000000	
     6311.300000	     3975000.000000	
     6311.600000	     3967000.000000	
     6311.900000	     3964000.000000	
     6312.200000	     3965000.000000	
     6312.500000	     3968000.000000	
     6312.800000	     3965000.000000	
     6313.100000	     3952000.000000	
     6313.400000	     3925000.000000	
     6313.700000	     3881000.000000	
     6314.000000	     3823000.000000	
     6314.300000	     3760000.000000	
     6314.600000	     3701000.000000	
     6314.900000	     3657000.000000	
     6315.200000	     3638000.000000	
     6315.500000	     3645000.000000	
     6315.800000	     3672000.000000	
     6316.100000	     3708000.000000	
     6316.400000	     3737000.000000	
     6316.700000	     3747000.000000	
     6317.000000	     3730000.000000	
     6317.300000	     3688000.000000	
     6317.600000	     3631000.000000	
     6317.900000	     3572000.000000	
     6318.200000	     3528000.000000	
     6318.500000	     3512000.000000	
     6318.800000	     3527000.000000	
     6319.100000	     3574000.000000	
     6319.400000	     3643000.000000	
     6319.700000	     3725000.000000	
     6320.000000	     3805000.000000	
     6320.300000	     3874000.000000	
     6320.600000	     3925000.000000	
     6320.900000	     3952000.000000	
     6321.200000	     3957000.000000	
     6321.500000	     3944000.000000	
     6321.800000	     3920000.000000	
     6322.100000	     3895000.000000	
     6322.400000	     3879000.000000	
     6322.700000	     3876000.000000	
     6323.000000	     3891000.000000	
     6323.300000	     3918000.000000	
     6323.600000	     3953000.000000	
     6323.900000	     3987000.000000	
     6324.200000	     4017000.000000	
     6324.500000	     4038000.000000	
     6324.800000	     4051000.000000	
     6325.100000	     4057000.000000	
     6325.400000	     4057000.000000	
     6325.700000	     4052000.000000	
     6326.000000	     4042000.000000	
     6326.300000	     4028000.000000	
     6326.600000	     4012000.000000	
     6326.900000	     3996000.000000	
     6327.200000	     3984000.000000	
     6327.500000	     3979000.000000	
     6327.800000	     3980000.000000	
     6328.100000	     3984000.000000	
     6328.400000	     3987000.000000	
     6328.700000	     3985000.000000	
     6329.000000	     3973000.000000	
     6329.300000	     3952000.000000	
     6329.600000	     3925000.000000	
     6329.900000	     3898000.000000	
     6330.200000	     3879000.000000	
     6330.500000	     3871000.000000	
     6330.800000	     3876000.000000	
     6331.100000	     3893000.000000	
     6331.400000	     3919000.000000	
     6331.700000	     3948000.000000	
     6332.000000	     3977000.000000	
     6332.300000	     4003000.000000	
     6332.600000	     4022000.000000	
     6332.900000	     4032000.000000	
     6333.200000	     4030000.000000	
     6333.500000	     4014000.000000	
     6333.800000	     3981000.000000	
     6334.100000	     3933000.000000	
     6334.400000	     3873000.000000	
     6334.700000	     3809000.000000	
     6335.000000	     3750000.000000	
     6335.300000	     3702000.000000	
     6335.600000	     3672000.000000	
     6335.900000	     3661000.000000	
     6336.200000	     3668000.000000	
     6336.500000	     3688000.000000	
     6336.800000	     3719000.000000	
     6337.100000	     3755000.000000	
     6337.400000	     3791000.000000	
     6337.700000	     3822000.000000	
     6338.000000	     3846000.000000	
     6338.300000	     3861000.000000	
     6338.600000	     3873000.000000	
     6338.900000	     3885000.000000	
     6339.200000	     3902000.000000	
     6339.500000	     3927000.000000	
     6339.800000	     3956000.000000	
     6340.100000	     3987000.000000	
     6340.400000	     4013000.000000	
     6340.700000	     4031000.000000	
     6341.000000	     4036000.000000	
     6341.300000	     4026000.000000	
     6341.600000	     4001000.000000	
     6341.900000	     3959000.000000	
     6342.200000	     3904000.000000	
     6342.500000	     3840000.000000	
     6342.800000	     3776000.000000	
     6343.100000	     3721000.000000	
     6343.400000	     3686000.000000	
     6343.700000	     3677000.000000	
     6344.000000	     3696000.000000	
     6344.300000	     3739000.000000	
     6344.600000	     3797000.000000	
     6344.900000	     3862000.000000	
     6345.200000	     3922000.000000	
     6345.500000	     3972000.000000	
     6345.800000	     4008000.000000	
     6346.100000	     4031000.000000	
     6346.400000	     4043000.000000	
     6346.700000	     4048000.000000	
     6347.000000	     4049000.000000	
     6347.300000	     4048000.000000	
     6347.600000	     4047000.000000	
     6347.900000	     4047000.000000	
     6348.200000	     4046000.000000	
     6348.500000	     4044000.000000	
     6348.800000	     4041000.000000	
     6349.100000	     4038000.000000	
     6349.400000	     4034000.000000	
     6349.700000	     4030000.000000	
     6350.000000	     4029000.000000	
     6350.300000	     4029000.000000	
     6350.600000	     4031000.000000	
     6350.900000	     4035000.000000	
     6351.200000	     4039000.000000	
     6351.500000	     4041000.000000	
     6351.800000	     4039000.000000	
     6352.100000	     4031000.000000	
     6352.400000	     4016000.000000	
     6352.700000	     3993000.000000	
     6353.000000	     3963000.000000	
     6353.300000	     3929000.000000	
     6353.600000	     3891000.000000	
     6353.900000	     3855000.000000	
     6354.200000	     3822000.000000	
     6354.500000	     3799000.000000	
     6354.800000	     3789000.000000	
     6355.100000	     3794000.000000	
     6355.400000	     3814000.000000	
     6355.700000	     3845000.000000	
     6356.000000	     3879000.000000	
     6356.300000	     3909000.000000	
     6356.600000	     3927000.000000	
     6356.900000	     3929000.000000	
     6357.200000	     3914000.000000	
     6357.500000	     3883000.000000	
     6357.800000	     3844000.000000	
     6358.100000	     3805000.000000	
     6358.400000	     3777000.000000	
     6358.700000	     3765000.000000	
     6359.000000	     3770000.000000	
     6359.300000	     3788000.000000	
     6359.600000	     3809000.000000	
     6359.900000	     3821000.000000	
     6360.200000	     3817000.000000	
     6360.500000	     3792000.000000	
     6360.800000	     3749000.000000	
     6361.100000	     3694000.000000	
     6361.400000	     3639000.000000	
     6361.700000	     3594000.000000	
     6362.000000	     3566000.000000	
     6362.300000	     3561000.000000	
     6362.600000	     3578000.000000	
     6362.900000	     3613000.000000	
     6363.200000	     3659000.000000	
     6363.500000	     3708000.000000	
     6363.800000	     3754000.000000	
     6364.100000	     3795000.000000	
     6364.400000	     3832000.000000	
     6364.700000	     3865000.000000	
     6365.000000	     3895000.000000	
     6365.300000	     3923000.000000	
     6365.600000	     3948000.000000	
     6365.900000	     3969000.000000	
     6366.200000	     3985000.000000	
     6366.500000	     3996000.000000	
     6366.800000	     4003000.000000	
     6367.100000	     4004000.000000	
     6367.400000	     4002000.000000	
     6367.700000	     3995000.000000	
     6368.000000	     3986000.000000	
     6368.300000	     3977000.000000	
     6368.600000	     3970000.000000	
     6368.900000	     3966000.000000	
     6369.200000	     3967000.000000	
     6369.500000	     3972000.000000	
     6369.800000	     3980000.000000	
     6370.100000	     3989000.000000	
     6370.400000	     3999000.000000	
     6370.700000	     4009000.000000	
     6371.000000	     4018000.000000	
     6371.300000	     4028000.000000	
     6371.600000	     4037000.000000	
     6371.900000	     4046000.000000	
     6372.200000	     4054000.000000	
     6372.500000	     4061000.000000	
     6372.800000	     4064000.000000	
     6373.100000	     4065000.000000	
     6373.400000	     4063000.000000	
     6373.700000	     4059000.000000	
     6374.000000	     4053000.000000	
     6374.300000	     4047000.000000	
     6374.600000	     4041000.000000	
     6374.900000	     4037000.000000	
     6375.200000	     4035000.000000	
     6375.500000	     4035000.000000	
     6375.800000	     4037000.000000	
     6376.100000	     4039000.000000	
     6376.400000	     4040000.000000	
     6376.700000	     4040000.000000	
     6377.000000	     4036000.000000	
     6377.300000	     4030000.000000	
     6377.600000	     4022000.000000	
     6377.900000	     4014000.000000	
     6378.200000	     4005000.000000	
     6378.500000	     3997000.000000	
     6378.800000	     3988000.000000	
     6379.100000	     3977000.000000	
     6379.400000	     3963000.000000	
     6379.700000	     3946000.000000	
     6380.000000	     3928000.000000	
     6380.300000	     3912000.000000	
     6380.600000	     3904000.000000	
     6380.900000	     3906000.000000	
     6381.200000	     3918000.000000	
     6381.500000	     3939000.000000	
     6381.800000	     3964000.000000	
     6382.100000	     3987000.000000	
     6382.400000	     4005000.000000	
     6382.700000	     4016000.000000	
     6383.000000	     4018000.000000	
     6383.300000	     4014000.000000	
     6383.600000	     4005000.000000	
     6383.900000	     3993000.000000	
     6384.200000	     3981000.000000	
     6384.500000	     3972000.000000	
     6384.800000	     3967000.000000	
     6385.100000	     3967000.000000	
     6385.400000	     3973000.000000	
     6385.700000	     3983000.000000	
     6386.000000	     3995000.000000	
     6386.300000	     4009000.000000	
     6386.600000	     4021000.000000	
     6386.900000	     4031000.000000	
     6387.200000	     4039000.000000	
     6387.500000	     4045000.000000	
     6387.800000	     4048000.000000	
     6388.100000	     4049000.000000	
     6388.400000	     4050000.000000	
     6388.700000	     4051000.000000	
     6389.000000	     4052000.000000	
     6389.300000	     4053000.000000	
     6389.600000	     4053000.000000	
     6389.900000	     4051000.000000	
     6390.200000	     4047000.000000	
     6390.500000	     4040000.000000	
     6390.800000	     4027000.000000	
     6391.100000	     4005000.000000	
     6391.400000	     3974000.000000	
     6391.700000	     3930000.000000	
     6392.000000	     3873000.000000	
     6392.300000	     3807000.000000	
     6392.600000	     3738000.000000	
     6392.900000	     3675000.000000	
     6393.200000	     3630000.000000	
     6393.500000	     3612000.000000	
     6393.800000	     3625000.000000	
     6394.100000	     3666000.000000	
     6394.400000	     3726000.000000	
     6394.700000	     3794000.000000	
     6395.000000	     3859000.000000	
     6395.300000	     3913000.000000	
     6395.600000	     3955000.000000	
     6395.900000	     3983000.000000	
     6396.200000	     4002000.000000	
     6396.500000	     4012000.000000	
     6396.800000	     4015000.000000	
     6397.100000	     4012000.000000	
     6397.400000	     3999000.000000	
     6397.700000	     3974000.000000	
     6398.000000	     3932000.000000	
     6398.300000	     3869000.000000	
     6398.600000	     3783000.000000	
     6398.900000	     3679000.000000	
     6399.200000	     3569000.000000	
     6399.500000	     3470000.000000	
     6399.800000	     3402000.000000	
     6400.100000	     3380000.000000	
     6400.400000	     3409000.000000	
     6400.700000	     3483000.000000	
     6401.000000	     3585000.000000	
     6401.300000	     3696000.000000	
     6401.600000	     3799000.000000	
     6401.900000	     3882000.000000	
     6402.200000	     3941000.000000	
     6402.500000	     3980000.000000	
     6402.800000	     4003000.000000	
     6403.100000	     4014000.000000	
     6403.400000	     4019000.000000	
     6403.700000	     4020000.000000	
     6404.000000	     4017000.000000	
     6404.300000	     4009000.000000	
     6404.600000	     3997000.000000	
     6404.900000	     3982000.000000	
     6405.200000	     3964000.000000	
     6405.500000	     3946000.000000	
     6405.800000	     3928000.000000	
     6406.100000	     3907000.000000	
     6406.400000	     3883000.000000	
     6406.700000	     3855000.000000	
     6407.000000	     3821000.000000	
     6407.300000	     3787000.000000	
     6407.600000	     3760000.000000	
     6407.900000	     3748000.000000	
     6408.200000	     3753000.000000	
     6408.500000	     3777000.000000	
     6408.800000	     3814000.000000	
     6409.100000	     3853000.000000	
     6409.400000	     3882000.000000	
     6409.700000	     3894000.000000	
     6410.000000	     3883000.000000	
     6410.300000	     3848000.000000	
     6410.600000	     3797000.000000	
     6410.900000	     3738000.000000	
     6411.200000	     3686000.000000	
     6411.500000	     3653000.000000	
     6411.800000	     3647000.000000	
     6412.100000	     3668000.000000	
     6412.400000	     3712000.000000	
     6412.700000	     3768000.000000	
     6413.000000	     3824000.000000	
     6413.300000	     3871000.000000	
     6413.600000	     3904000.000000	
     6413.900000	     3923000.000000	
     6414.200000	     3930000.000000	
     6414.500000	     3931000.000000	
     6414.800000	     3928000.000000	
     6415.100000	     3923000.000000	
     6415.400000	     3914000.000000	
     6415.700000	     3900000.000000	
     6416.000000	     3881000.000000	
     6416.300000	     3858000.000000	
     6416.600000	     3834000.000000	
     6416.900000	     3814000.000000	
     6417.200000	     3803000.000000	
     6417.500000	     3800000.000000	
     6417.800000	     3802000.000000	
     6418.100000	     3805000.000000	
     6418.400000	     3802000.000000	
     6418.700000	     3787000.000000	
     6419.000000	     3759000.000000	
     6419.300000	     3722000.000000	
     6419.600000	     3679000.000000	
     6419.900000	     3637000.000000	
     6420.200000	     3601000.000000	
     6420.500000	     3577000.000000	
     6420.800000	     3567000.000000	
     6421.100000	     3577000.000000	
     6421.400000	     3607000.000000	
     6421.700000	     3657000.000000	
     6422.000000	     3722000.000000	
     6422.300000	     3792000.000000	
     6422.600000	     3860000.000000	
     6422.900000	     3916000.000000	
     6423.200000	     3958000.000000	
     6423.500000	     3984000.000000	
     6423.800000	     3998000.000000	
     6424.100000	     4002000.000000	
     6424.400000	     4002000.000000	
     6424.700000	     4000000.000000	
     6425.000000	     3999000.000000	
     6425.300000	     4000000.000000	
     6425.600000	     4003000.000000	
     6425.900000	     4007000.000000	
     6426.200000	     4011000.000000	
     6426.500000	     4015000.000000	
     6426.800000	     4017000.000000	
     6427.100000	     4019000.000000	
     6427.400000	     4018000.000000	
     6427.700000	     4016000.000000	
     6428.000000	     4010000.000000	
     6428.300000	     4000000.000000	
     6428.600000	     3982000.000000	
     6428.900000	     3955000.000000	
     6429.200000	     3915000.000000	
     6429.500000	     3863000.000000	
     6429.800000	     3803000.000000	
     6430.100000	     3743000.000000	
     6430.400000	     3693000.000000	
     6430.700000	     3663000.000000	
     6431.000000	     3658000.000000	
     6431.300000	     3677000.000000	
     6431.600000	     3713000.000000	
     6431.900000	     3756000.000000	
     6432.200000	     3796000.000000	
     6432.500000	     3826000.000000	
     6432.800000	     3846000.000000	
     6433.100000	     3858000.000000	
     6433.400000	     3866000.000000	
     6433.700000	     3874000.000000	
     6434.000000	     3884000.000000	
     6434.300000	     3894000.000000	
     6434.600000	     3903000.000000	
     6434.900000	     3910000.000000	
     6435.200000	     3914000.000000	
     6435.500000	     3915000.000000	
     6435.800000	     3910000.000000	
     6436.100000	     3899000.000000	
     6436.400000	     3878000.000000	
     6436.700000	     3843000.000000	
     6437.000000	     3788000.000000	
     6437.300000	     3710000.000000	
     6437.600000	     3606000.000000	
     6437.900000	     3485000.000000	
     6438.200000	     3360000.000000	
     6438.500000	     3250000.000000	
     6438.800000	     3177000.000000	
     6439.100000	     3157000.000000	
     6439.400000	     3194000.000000	
     6439.700000	     3280000.000000	
     6440.000000	     3399000.000000	
     6440.300000	     3529000.000000	
     6440.600000	     3651000.000000	
     6440.900000	     3755000.000000	
     6441.200000	     3833000.000000	
     6441.500000	     3889000.000000	
     6441.800000	     3926000.000000	
     6442.100000	     3949000.000000	
     6442.400000	     3963000.000000	
     6442.700000	     3973000.000000	
     6443.000000	     3979000.000000	
     6443.300000	     3985000.000000	
     6443.600000	     3990000.000000	
     6443.900000	     3995000.000000	
     6444.200000	     4000000.000000	
     6444.500000	     4005000.000000	
     6444.800000	     4009000.000000	
     6445.100000	     4012000.000000	
     6445.400000	     4015000.000000	
     6445.700000	     4017000.000000	
     6446.000000	     4018000.000000	
     6446.300000	     4018000.000000	
     6446.600000	     4015000.000000	
     6446.900000	     4009000.000000	
     6447.200000	     3995000.000000	
     6447.500000	     3971000.000000	
     6447.800000	     3931000.000000	
     6448.100000	     3874000.000000	
     6448.400000	     3798000.000000	
     6448.700000	     3708000.000000	
     6449.000000	     3616000.000000	
     6449.300000	     3535000.000000	
     6449.600000	     3479000.000000	
     6449.900000	     3460000.000000	
     6450.200000	     3478000.000000	
     6450.500000	     3526000.000000	
     6450.800000	     3591000.000000	
     6451.100000	     3659000.000000	
     6451.400000	     3718000.000000	
     6451.700000	     3765000.000000	
     6452.000000	     3801000.000000	
     6452.300000	     3830000.000000	
     6452.600000	     3856000.000000	
     6452.900000	     3880000.000000	
     6453.200000	     3898000.000000	
     6453.500000	     3907000.000000	
     6453.800000	     3904000.000000	
     6454.100000	     3885000.000000	
     6454.400000	     3854000.000000	
     6454.700000	     3814000.000000	
     6455.000000	     3773000.000000	
     6455.300000	     3736000.000000	
     6455.600000	     3712000.000000	
     6455.900000	     3703000.000000	
     6456.200000	     3710000.000000	
     6456.500000	     3732000.000000	
     6456.800000	     3765000.000000	
     6457.100000	     3806000.000000	
     6457.400000	     3848000.000000	
     6457.700000	     3887000.000000	
     6458.000000	     3920000.000000	
     6458.300000	     3945000.000000	
     6458.600000	     3960000.000000	
     6458.900000	     3968000.000000	
     6459.200000	     3967000.000000	
     6459.500000	     3960000.000000	
     6459.800000	     3944000.000000	
     6460.100000	     3915000.000000	
     6460.400000	     3868000.000000	
     6460.700000	     3798000.000000	
     6461.000000	     3703000.000000	
     6461.300000	     3585000.000000	
     6461.600000	     3456000.000000	
     6461.900000	     3333000.000000	
     6462.200000	     3235000.000000	
     6462.500000	     3183000.000000	
     6462.800000	     3184000.000000	
     6463.100000	     3234000.000000	
     6463.400000	     3319000.000000	
     6463.700000	     3419000.000000	
     6464.000000	     3514000.000000	
     6464.300000	     3592000.000000	
     6464.600000	     3651000.000000	
     6464.900000	     3694000.000000	
     6465.200000	     3727000.000000	
     6465.500000	     3756000.000000	
     6465.800000	     3786000.000000	
     6466.100000	     3817000.000000	
     6466.400000	     3849000.000000	
     6466.700000	     3879000.000000	
     6467.000000	     3903000.000000	
     6467.300000	     3919000.000000	
     6467.600000	     3924000.000000	
     6467.900000	     3919000.000000	
     6468.200000	     3906000.000000	
     6468.500000	     3888000.000000	
     6468.800000	     3870000.000000	
     6469.100000	     3855000.000000	
     6469.400000	     3843000.000000	
     6469.700000	     3831000.000000	
     6470.000000	     3816000.000000	
     6470.300000	     3792000.000000	
     6470.600000	     3760000.000000	
     6470.900000	     3723000.000000	
     6471.200000	     3691000.000000	
     6471.500000	     3673000.000000	
     6471.800000	     3677000.000000	
     6472.100000	     3704000.000000	
     6472.400000	     3749000.000000	
     6472.700000	     3802000.000000	
     6473.000000	     3852000.000000	
     6473.300000	     3891000.000000	
     6473.600000	     3912000.000000	
     6473.900000	     3915000.000000	
     6474.200000	     3902000.000000	
     6474.500000	     3878000.000000	
     6474.800000	     3849000.000000	
     6475.100000	     3824000.000000	
     6475.400000	     3810000.000000	
     6475.700000	     3810000.000000	
     6476.000000	     3825000.000000	
     6476.300000	     3851000.000000	
     6476.600000	     3882000.000000	
     6476.900000	     3912000.000000	
     6477.200000	     3938000.000000	
     6477.500000	     3957000.000000	
     6477.800000	     3969000.000000	
     6478.100000	     3977000.000000	
     6478.400000	     3982000.000000	
     6478.700000	     3986000.000000	
     6479.000000	     3987000.000000	
     6479.300000	     3987000.000000	
     6479.600000	     3981000.000000	
     6479.900000	     3969000.000000	
     6480.200000	     3947000.000000	
     6480.500000	     3916000.000000	
     6480.800000	     3875000.000000	
     6481.100000	     3828000.000000	
     6481.400000	     3781000.000000	
     6481.700000	     3739000.000000	
     6482.000000	     3707000.000000	
     6482.300000	     3689000.000000	
     6482.600000	     3684000.000000	
     6482.900000	     3690000.000000	
     6483.200000	     3706000.000000	
     6483.500000	     3729000.000000	
     6483.800000	     3757000.000000	
     6484.100000	     3791000.000000	
     6484.400000	     3829000.000000	
     6484.700000	     3866000.000000	
     6485.000000	     3901000.000000	
     6485.300000	     3930000.000000	
     6485.600000	     3952000.000000	
     6485.900000	     3967000.000000	
     6486.200000	     3976000.000000	
